PlayerID,Position,Game_No,Age,Rookie,EVO,EVD,PP,SH,GSAx
8476389,F,12,-0.013580549970189471,0.0,0.026220977141957067,-0.009552650865435152,0.000523274935945967,-0.00010746109371436276,0.0
8476459,F,26,-0.011623815888626425,0.0,-0.015431864914268605,0.006623575488360749,0.011603409132458446,0.002767502339475955,0.0
8476468,F,24,-0.011302307927593043,0.0,0.0245313336247805,0.0008933972396896364,0.008742326375096705,-3.978750485376763e-05,0.0
8476483,F,10,-0.01223660411417958,0.0,0.025925753364965772,-0.004241520691817481,-0.002378013704305353,0.00043939628158953814,0.0
8477369,D,22,0.0,0.0,-0.039424097579675355,0.014814755908654649,-0.001006795708688838,-0.0007881279993158147,0.0
8477511,F,23,-0.0029987556569751584,0.0,0.028256222928111842,0.0273742329148304,-0.0031283242251681546,0.0004741789448394527,0.0
8477839,F,25,0.0,-0.02017329642,-0.007739717883361223,0.005354643783925693,-0.0016563801086653357,-0.0013784171935089585,0.0
8478048,G,20,0.0017367547554770337,0.0,0.0,0.0,0.0,0.0,0.046252840822598146
8478438,F,23,0.0007492853700717842,0.0,0.034081451448576716,-0.01445561671257326,0.002621523142459713,5.009292256215088e-05,0.0
8478450,D,23,0.0,0.0,-0.01422188638863671,0.023809490756814104,-0.0006762878481291468,0.0020434457839438565,0.0
8478452,D,8,0.0,-0.0301006641725,0.0008374263478082137,-0.004277379082681921,-0.0002023320955348657,-0.00028925871344540944,0.0
8478550,F,26,-0.01683102850569089,0.0,0.08606458142672029,0.001221986519511501,0.016295823771692988,0.0001778752339865064,0.0
8478569,F,14,-0.011688772452795778,0.0,-0.07873233567346664,0.0017852378789530465,-0.0007821305851926869,-0.0026138476778239314,0.0
8478840,D,20,0.0,0.0,-0.01939073417631308,-0.0010205574079490496,-0.00035850747780484906,-0.0012686977150362863,0.0
8478854,D,23,0.0,0.0,-0.011650230280168095,-0.017224113159351517,-0.00011254280517212378,0.0018331649541876987,0.0
8478882,D,26,0.0,0.0,-0.004680292292251331,0.03620135470969107,-0.0010908881706930616,-0.0035688059438564175,0.0
8479323,D,26,0.0,0.0,0.07654726927564924,0.05069027139478606,0.011977864876845223,0.0017266566061541712,0.0
8479390,F,26,0.0028964927337138653,0.0,-0.015339734389099718,0.026027129778550304,-0.009645200073626483,0.0009173315024060872,0.0
8479638,F,13,0.0015106397860855973,0.0,-0.001200760463108983,0.007060416939738624,0.00029444985920695473,4.3446796456968686e-05,0.0
8480001,D,17,0.0,0.0,-0.02551300053029256,0.03211575833207345,-0.00013642815642561792,-0.00040977662817769203,0.0
8480980,F,23,0.004057107674976511,0.0,-0.05011590805060794,0.023092457979242247,-9.682464669676062e-06,0.0008977256997755975,0.0
8481481,F,23,0.0018680347776671594,0.0,-0.028737420054099867,0.025183440302662338,5.003342328165571e-05,0.00027978791386621316,0.0
8481577,F,10,0.00763692174681329,0.0,-0.012751112982181213,-0.00565094986319569,0.004681139846181237,-1.1144651787017172e-06,0.0
8481668,G,12,0.005826404821012087,0.0,0.0,0.0,0.0,0.0,0.013413418667993771
8481726,F,23,0.0021060393233392617,0.0,-0.019687193874874352,0.010326165630626787,-0.00021967154424154393,-4.365984566198767e-06,0.0
8482073,D,26,0.0,0.0,-0.01611627377201874,-0.028507604549200406,-0.0003229208915740126,6.06888200057735e-05,0.0
8482109,F,26,0.01404601857807959,0.0,0.027722075011220527,-0.017917602750416217,-0.01061150186457685,0.00017254521199093484,0.0
8482157,F,26,0.010136868755154639,0.0,-0.01392159449327015,0.014108773318430166,0.001945775716138733,-0.0013765022664676766,0.0
8482460,F,10,0.0022435385641984894,0.0,-0.01014291988885859,-0.004872939121920538,0.00011165556234536824,-1.5323896214810553e-06,0.0
8482758,F,13,0.0,-0.02238743871,-0.0018467274150556251,0.002682892587422387,0.00046376354474194243,0.0,0.0
8483690,F,26,0.0,-0.0199887845625,-0.005924475924236648,0.004223361089743766,0.0009041283906757829,0.00039137779004597053,0.0
8484839,D,10,0.0,-0.0296241365075,0.0019429140822185675,-0.004092740809109984,-0.0005855368219266567,5.447110759169563e-05,0.0
8485414,F,20,0.0,-0.0210958557075,0.0039445133082669556,0.002025442565043678,0.006900915863670475,8.992067386381511e-05,0.0
8470613,D,24,0.0,0.0,0.04127739386220488,-0.001572457176688408,-0.005303267404676052,-0.001238147901718886,0.0
8471685,F,20,-0.03189565126486204,0.0,0.010358266180862673,-0.002094598420605688,0.0038675829161120955,-0.002201749445181605,0.0
8474563,D,20,0.0,0.0,-0.00701424990730117,0.02382082439250964,-0.007363633376419954,0.0008162319627327766,0.0
8475208,D,24,0.0,0.0,-0.029147850702803388,0.011604756978782351,0.00011346441331559602,0.0016946309582408772,0.0
8475311,G,17,-0.024827174563700524,0.0,0.0,0.0,0.0,0.0,0.04082129361816272
8475754,F,24,-0.01610294475513777,0.0,0.039509787947298716,-0.0042175905136058464,-0.010937629087984752,0.0011172850643872186,0.0
8475809,G,18,-0.007423012591716215,0.0,0.0,0.0,0.0,0.0,0.02511193153371621
8476312,D,24,0.0,0.0,-0.006548886374316517,0.012665475752705987,0.00015937305545308744,0.0003093503439918952,0.0
8476441,D,24,0.0,0.0,-0.010629564831312199,-0.029324609770519254,0.002069822880350014,0.0008934580345809817,0.0
8476455,F,24,0.0,-0.0203578082775,0.0015803740358131721,0.0073362704736037445,-0.004600211380875281,7.29675339572955e-05,0.0
8476469,F,24,-0.007774190183149321,0.0,-0.0385796757211534,0.0036447379757240483,-0.005683622584879823,0.004568255403798114,0.0
8476479,F,24,-0.01145287673514759,0.0,0.021694614924117058,0.011133441495047261,-0.016547556609742005,-7.697646325776372e-05,0.0
8476879,D,24,0.0,0.0,-0.011482903270644005,-0.03712438322983612,-0.00041534193579617325,0.0007484274312017357,0.0
8477476,F,24,-0.0035716554447246156,0.0,0.07424488783482046,0.006341142366052823,-0.012867104804424535,0.0008865122460382385,0.0
8477492,F,24,-0.004699030025788605,0.0,0.16401856442871193,-0.0036687194510423094,0.02826995187875489,0.00020463859767933822,0.0
8477501,F,18,-0.003799734972043913,0.0,0.029121754891025406,-0.01832492051203484,0.003983576775535299,0.001888252978330758,0.0
8477942,F,24,-0.0010881422664029586,0.0,0.014174780173516054,0.014290031908487023,0.006603343599758063,4.118571452214704e-05,0.0
8477960,F,24,-0.0006697120279289758,0.0,0.013052184031890783,0.005523855776787502,0.0014468895331293773,4.1229827683041484e-05,0.0
8477998,F,19,-0.0017930663649475237,0.0,0.042866607802286044,0.020516811159782523,-0.00525491460757181,-0.0008568515893675685,0.0
8478038,D,24,0.0,0.0,0.03593330144700613,0.028855038353956395,-0.009632739394290015,0.0007510532145045306,0.0
8478109,F,24,-0.0023591560603919886,0.0,-0.018915473773611195,0.031648874357765165,0.0008803113895444048,-5.356952251788497e-06,0.0
8479398,D,9,0.0,0.0,0.0416165790261374,-0.01880186222803683,-0.0038039326651765227,0.00040430277526994887,0.0
8479525,F,24,-0.0004630557901065323,0.0,0.024709754975413792,0.017940164901330633,-0.006400526241878637,0.00021401251285840442,0.0
8479675,F,23,-0.004520487739642863,0.0,0.020871689390343614,0.002825518885202975,-0.007054843306452792,0.0022564049648044985,0.0
8479998,D,24,0.0,0.0,-0.05096996425218298,0.04597479184417685,-0.0005827908607463746,-0.0005082929673851628,0.0
8480039,F,24,0.0064773410053287185,0.0,0.04830138862799556,-0.029390212016729,0.013215785218541696,4.5901985066194165e-06,0.0
8480069,D,24,0.0,0.0,0.06857265322646375,-0.0011587824002970881,0.022683008715719058,0.004233843595683205,0.0
8480448,F,24,0.004927677832956805,0.0,-0.05605532261712882,0.024878745161955637,-0.000504697384472245,0.00014393234534995096,0.0
8480835,F,24,0.005784457057942482,0.0,-0.01818827682848697,0.027715727864015167,-0.0004631525561331446,-0.0015261126634338248,0.0
8481532,F,23,0.004409214331717661,0.0,0.0083186889390542,0.019102526488514314,-0.002591081209328696,-2.245363491187937e-06,0.0
8481641,F,7,-0.0014101848698518256,0.0,-0.029548103744915847,0.03423348732389475,-0.00014859318683800381,-0.0006150223085666985,0.0
8482124,F,24,0.01603996756979826,0.0,0.018262648921849534,0.03432815167272801,-0.005389941294315649,0.0016529633629858206,0.0
8482155,F,24,0.010573756047958762,0.0,0.002532060023690319,0.001533510499738771,-0.012592194850491345,0.0004050960040687897,0.0
8482408,F,17,0.0,-0.02164939128,-0.0018032174250297405,0.004757855714300095,-1.4205317610769032e-05,0.0,0.0
8482730,D,24,0.0,0.0,0.03516203596417428,-0.004545563780285249,-0.008362328193201573,0.0001350964720479966,0.0
8483808,F,21,-0.0019854612380227183,0.0,0.0068634203246695875,-0.0032090828018311148,-0.0008280238740055977,1.3462979404222204e-05,0.0
8484149,F,19,0.0,-0.021280367565,0.004289752677421479,0.0016021117497568617,-0.0033775350645822745,0.0002168429450718333,0.0
8484258,D,24,0.0,0.0,0.02534412248033814,0.015416170210105804,0.00238286536995921,0.0013940609899088085,0.0
8475166,F,24,-0.018145656724441683,0.0,0.03160949089300068,0.01132771738453144,0.008825924194008593,6.177358904654205e-05,0.0
8475171,D,24,0.0,0.0,0.013495251063456809,-0.01631123405871581,-0.003966190416666555,-0.0022566748781467937,0.0
8475690,D,9,0.0,0.0,0.0067123472443812865,0.07576502950365158,-3.660997013283697e-05,-0.0030133744076003017,0.0
8475714,F,18,-0.0064976532940199125,0.0,-0.015848671134426538,0.002631753948878519,-0.005008478405750821,-0.003719867608610329,0.0
8475848,F,23,-0.01014507176243033,0.0,0.04824784716265854,-0.005817798915428536,-0.007616189651169938,-6.403444026516263e-06,0.0
8476853,D,23,0.0,0.0,0.025218744623381778,-0.028315590181718822,0.007793737540044635,0.0002470729473336393,0.0
8476875,D,23,0.0,0.0,-0.011544091499339774,-0.004438183734622212,-0.004431269478149275,-0.000262279605438241,0.0
8476931,D,24,0.0,0.0,0.031852415192097965,0.01629051463108523,-0.0019620710006766663,-0.004572395733564314,0.0
8476932,G,14,-0.005112666504938618,0.0,0.0,0.0,0.0,0.0,-0.002686990123301501
8476981,F,23,-0.006591841105221663,0.0,-0.02022205848527707,-0.04065553925616683,-0.008183303495297691,-0.001749610962895238,0.0
8477503,F,24,-0.004232125678835302,0.0,0.015304527630601363,-0.029323894394801278,-0.007307493102756272,0.00021417335777954626,0.0
8477939,F,21,-0.001984292107650759,0.0,0.060760976658770144,-0.027072741628736317,0.017477581093468246,0.000980189254325362,0.0
8478057,F,23,-0.0009790688058450364,0.0,-0.03116058309787899,0.0015963888981654763,-0.0006943804020406376,-0.0023237490964053945,0.0
8478133,F,23,-0.0012767549769962026,0.0,-0.025794529033510948,0.01726037481800927,-0.0005026177626448917,0.0001303892622823151,0.0
8478443,D,19,0.0,0.0,-0.02942379571118532,0.016938635350807352,-0.0007340828852487684,-0.0020382742514593035,0.0
8478462,F,21,0.00045019394199222776,0.0,-0.01634518215691999,0.015090432742076451,-0.0063176338270407376,-0.004041459452883251,0.0
8478470,G,13,0.005731598046407124,0.0,0.0,0.0,0.0,0.0,-0.024905362545164438
8478851,D,23,0.0,0.0,-0.0052092767346683996,0.005922314836199958,-0.001047545572263224,-0.001681733580562772,0.0
8478904,F,18,-0.00100394542600621,0.0,-0.03179253529155498,0.023688493744161845,-0.0004998024278958004,-0.0014137768953910767,0.0
8479318,F,19,0.0025852073670849353,0.0,0.10757138079467254,0.0005011539807449209,0.013085470323474891,-0.0013485082524739766,0.0
8479339,F,6,0.002141027564117976,0.0,-0.02230709529863742,-0.016226669023961242,0.004626091474271994,-9.20255428803186e-06,0.0
8480018,F,23,0.00950561849075497,0.0,0.06496039523997221,0.016720698627657026,0.012060631090344803,0.002196117305702176,0.0
8480865,D,23,0.0,0.0,0.032595683899431856,0.013140831080929394,-0.002452883403253253,0.0003015921454887161,0.0
8481122,D,23,0.0,0.0,-0.053121505119015526,-0.004734294647492698,-0.0002799314933662572,-0.0017692770939366064,0.0
8481523,F,16,0.009820576170600592,0.0,-0.018796364155281874,-0.007169411567125623,-0.007962360675345646,0.0006745605205080245,0.0
8481540,F,23,0.012174413766912397,0.0,0.06735342340256566,-0.008819805060537539,0.0028201147765815403,0.0005345906682176299,0.0
8481582,F,23,0.006583532625134469,0.0,-0.009602695538494424,-0.015324219580733208,-0.004042509532570426,0.0005599217701180342,0.0
8481618,F,18,0.010490384670039524,0.0,0.007795067566653206,-0.04453882182791874,-0.009728819841240683,-0.001681265107415186,0.0
8481711,F,22,0.008523459866712827,0.0,-0.009146914239507056,0.02293515240243771,-0.01008105341023608,0.00024744061900856796,0.0
8482087,D,6,0.0,0.0,-0.010192002000172215,0.015218979869432147,-0.0006904805232703748,4.229668438809464e-05,0.0
8482259,F,24,-0.0007416691884582703,0.0,0.009808158049405453,0.008801815141648413,-0.00299252473660451,-0.00038146920739758484,0.0
8482720,F,21,0.013973767432390188,0.0,0.021038638593824686,0.00030748855272881895,-0.0013803545555331346,-0.00347816479346811,0.0
8482737,F,23,0.007722176915793884,0.0,0.0064080490961909205,0.019898249715753435,0.007785860598942736,8.526952000563545e-05,0.0
8482775,F,23,0.0,-0.020542320135,0.003552845463228097,-0.003206125003773525,0.0006680915329500194,-0.00018268423823200142,0.0
8482964,D,21,0.0,0.0,-0.021375001520807624,-0.0049930185651243155,-0.0016105650058877055,0.0005326165048970512,0.0
8483457,D,23,0.0,0.0,0.04546231335977749,-0.00575527259431368,0.014362610427403649,0.0015235679566857599,0.0
8483515,F,23,0.0199886266828356,0.0,0.025994098344269488,-0.0132526780730138,-0.0017349560070569212,0.00012723603895528008,0.0
8484984,F,23,0.0,-0.020542320135,0.008112160909181054,0.00010580916181378144,0.004999273223597437,0.00031722015501957,0.0
8471214,F,25,-0.03172334760838235,0.0,0.03094878985704667,-0.07915699339007992,-0.009486372036446748,1.0270848870079445e-05,0.0
8474590,D,24,0.0,0.0,0.0695583028312143,-0.011104483590810567,-0.0006322712910822851,-0.004599830323224951,0.0
8475343,F,20,-0.01594564400994759,0.0,-0.028458202840700594,0.033803242269494715,-0.00013546381470923863,-0.0045450617620048485,0.0
8476374,F,26,-0.007808910454714108,0.0,-0.034036715849256494,0.009553918628549343,-0.00037996288141548635,-0.004812810691012193,0.0
8476854,D,18,0.0,0.0,0.009225186723530092,0.034887795722240864,0.0007257670653527791,0.0008475938901270517,0.0
8476880,F,25,-0.007304085785712871,0.0,0.012906110611340088,0.014628449842713817,0.0016092066372939797,-0.0020465145958102264,0.0
8477496,F,16,-0.006633391924401355,0.0,-0.02141619645782621,0.0064950059488355985,-0.006613253161047955,9.612355513161971e-05,0.0
8477507,D,26,0.0,0.0,-0.0024121067806902635,0.015723858366048223,-0.0009289941094686122,-0.002967229887468774,0.0
8477845,D,18,0.0,0.0,0.003227989235256911,0.027379147407164666,-0.0008232437429763057,-0.0006778025649702084,0.0
8477956,F,26,-0.0017268630191598076,0.0,0.08430022459140277,-0.018683579725792748,0.013246025148220023,0.0006498999932004325,0.0
8478042,F,21,-0.00643684859021037,0.0,0.010374031313572219,-0.008412781342694197,-0.0008893477159016587,0.00022957356757460264,0.0
8478401,F,26,0.0010736475375181555,0.0,0.008684403503477775,-0.01608315137575852,-0.005756352713011498,-0.0016849945276181362,0.0
8478440,F,23,0.0008256896436770938,0.0,0.03938572520257125,-0.02739459455464971,0.014542558694132273,3.919637296129342e-06,0.0
8478463,F,25,0.0011525972177472091,0.0,-0.011872762744775238,0.01776208999782066,-0.007029446986010277,0.00030635903449169045,0.0
8478911,D,25,0.0,0.0,0.025598690252745516,0.021019948625378017,-0.00014574262264951878,-0.0001909038546192814,0.0
8479325,D,20,0.0,0.0,0.029532139387775623,0.005418312653913342,-0.011313350346371914,-0.00024061358734069627,0.0
8479345,D,25,0.0,0.0,0.03518994249915294,-0.021045092690197113,-0.0008632150449381405,0.0001732001856516156,0.0
8479369,D,26,0.0,0.0,-0.05212986925641642,-0.00819819890506903,-0.0005182592950925963,-0.0027062825857976872,0.0
8479400,F,7,0.005239136873706334,0.0,0.04517705653812856,0.011648225090138312,-0.007139100262735307,0.0002772286879815011,0.0
8479520,F,25,0.0009695716419305843,0.0,-0.03739090719029946,0.009285353694372842,-0.0003903477683958337,-0.004470700037469214,0.0
8479591,F,26,-0.0004024798225511578,0.0,0.0006791520691088269,0.022086816241520233,0.0025773125764980203,-3.987774799029596e-05,0.0
8479661,F,26,0.0008518772444542842,0.0,-0.03523770101595651,0.002689471135523615,-7.384056976174965e-05,-0.0014347129444379067,0.0
8479987,F,26,0.004045857898691005,0.0,0.04036297469018658,-0.006841759212384755,0.0034635133562264924,0.00021409303425213986,0.0
8479999,F,16,0.006216429728458767,0.0,-0.000547771550657657,-0.020545001473531475,-0.005330948425126777,-0.00012026782693969439,0.0
8480035,D,25,0.0,0.0,-0.013606773357869995,0.0037535559357042276,-0.0010861724142308825,-0.0007330595071737393,0.0
8480280,G,17,0.01626665741900469,0.0,0.0,0.0,0.0,0.0,0.05091119184208943
8480313,G,17,0.006995716578049936,0.0,0.0,0.0,0.0,0.0,0.05837432488590894
8480355,F,26,0.0029767418813074612,0.0,-0.03026001461618477,0.015658662823373706,0.0007810894703933413,-0.0014223069747879497,0.0
8480796,D,25,0.0,0.0,-0.0008623327351282382,0.007667759795635476,7.075444876503866e-05,-0.004732949253879567,0.0
8480873,D,20,0.0,0.0,0.022545871114155545,-0.006515358362233752,-0.006249163902665295,0.0014200091993797437,0.0
8481580,F,25,0.010832920744326137,0.0,0.03524146434978552,-0.020289858411696882,-0.0113328529395424,-0.0014881522837337936,0.0
8481656,F,25,0.009748955578691093,0.0,0.06065975234750684,0.006817061833857609,-0.004192411061901772,0.0015757766762295432,0.0
8482088,F,25,0.0,-0.02017329642,0.007947897311457237,0.003179031613942237,-0.00024504172878576577,0.00023286553326814984,0.0
8482148,F,24,0.003840531550069494,0.0,0.00011568456402141769,-0.022460375756395482,-0.0027085341751946915,-3.1317567048036923e-06,0.0
8482177,F,21,0.006433337934338375,0.0,-0.05268935885353271,0.0013148505089441345,-0.0031947372370781137,0.00024309878333052606,0.0
8482511,D,21,0.0,0.0,-0.0020597761354279836,-0.058725561350730766,0.0079274495556607,0.0004950890788846801,0.0
8483489,F,26,0.0,-0.0199887845625,0.0017095311642924757,-0.002120563315025569,0.00026657050782385685,0.0002547976487059509,0.0
8484186,F,25,0.0,-0.02017329642,0.006946045612941741,-0.003972614029419413,-0.0014691786520895148,3.247135445082213e-05,0.0
8474150,F,26,-0.023971888838920118,0.0,-0.014499476958531378,0.03119036268633644,-0.010427712815683773,-0.003972078206128929,0.0
8474641,F,26,-0.01784057044442151,0.0,-0.02371435323549129,0.003996460471394142,0.0013221225963245663,-0.000730971616572994,0.0
8475172,F,26,-0.01943676881860579,0.0,0.020706028271289475,-0.014534238808449606,-0.0026037135543537492,0.0002255721514100476,0.0
8475218,D,26,0.0,0.0,0.07957754346098837,0.019664246909856593,0.0014696302521777125,-0.0016189169444785036,0.0
8476399,F,26,-0.014721824124903549,0.0,0.0044885750576806605,0.020711009650075836,-0.010458793134048147,-4.21012626538788e-05,0.0
8476454,F,17,-0.012745427758261957,0.0,-0.000667352118977092,0.02144503624968889,0.033217401650150344,-0.002099968979441283,0.0
8476967,D,26,0.0,0.0,-0.0161346406160784,0.0007596900754765046,-5.4871257158253605e-05,0.00044999165133735336,0.0
8477346,D,26,0.0,0.0,0.02221931966127101,0.030133759459088492,-0.0014806812381304877,0.0004948043362671536,0.0
8477498,D,26,0.0,0.0,0.022711990870919647,-0.01535218805971706,-0.006152898357391852,-0.0025961604687199692,0.0
8477810,D,23,0.0,0.0,-0.03157563647820847,0.0444692982265021,-0.0007203189688470591,-0.001888315754480108,0.0
8477934,F,26,-0.003684684632871156,0.0,0.11981761692970208,-0.004769236800065544,0.051151332670452423,0.0013540364012759915,0.0
8477953,F,7,-0.0007966291061791135,0.0,-0.04130749327601505,-0.029222752532200306,-0.002825721388014255,-1.031229848660481e-05,0.0
8477993,F,10,0.0,-0.0229409742825,-0.0019369223619325365,0.002133795353718264,-4.971861163769161e-05,-0.0006404535358887192,0.0
8478233,F,26,-0.0016141783768956496,0.0,-0.00037534399310666395,0.01385865450733877,-0.00773582021175661,-0.000258493657947725,0.0
8478397,D,26,0.0,0.0,0.008256400171912115,-0.03685196480585718,-0.011136173247526242,-0.0020967489347305853,0.0
8478402,F,26,0.0004076754832251491,0.0,0.13601422667758298,-0.01822687454081435,0.05534388936732898,0.0021517699377694363,0.0
8479066,F,24,-0.003264324233774414,0.0,-0.054130937388503775,0.011842721351066062,-0.00035449013611405124,-0.00019367947075194924,0.0
8479365,F,26,0.0024740225058985186,0.0,-0.013841484283816164,-0.00020268205702647472,-0.0024327841462590985,-0.0003539715375386434,0.0
8479402,D,14,0.0,0.0,-0.013351118001956614,0.008620811971868932,-0.0009300251953847703,-0.0014496205283454275,0.0
8479973,G,19,0.020873442581698404,0.0,0.0,0.0,0.0,0.0,-0.04139269502860371
8480028,F,26,0.0063850271079940405,0.0,-0.006794631139183403,0.020227790815389918,-0.015321054563240665,3.089557809861964e-06,0.0
8480797,F,26,0.008893746683747587,0.0,0.004381104011622269,-0.014264173920716394,-0.015241158330367027,-0.001232818416620741,0.0
8480803,D,26,0.0,0.0,0.08508029203421058,-0.0042456016713457384,0.028499374470093396,-0.000391941131761256,0.0
8480831,D,12,0.0,-0.0291476088425,-0.006137331949308672,-0.0018907658513473947,-6.43783940338209e-05,0.00048216723145129946,0.0
8480834,D,21,0.0,0.0,-0.025354734393598012,0.012369453049813907,1.3972460997944253e-05,4.311127717962642e-05,0.0
8480860,D,25,0.0,0.0,-0.014035676589142317,0.008390967669600617,-0.0006728882829774765,-0.0011099038186668454,0.0
8481068,F,22,0.004199037071322357,0.0,-0.03787051998287773,-0.008176497383490699,-0.006563660754269092,0.002099193621951758,0.0
8481167,D,19,0.0,0.0,-0.022828300081315225,-0.005517839651797134,-0.00019925922928508476,9.896235847115257e-05,0.0
8481491,F,16,0.0,-0.0218339031375,-0.009719299467199152,0.0004558636851900411,-2.130797641615355e-05,-0.0007985850883972007,0.0
8481617,F,26,0.006676956474369653,0.0,-0.005579795442517629,0.021192711760949598,-0.0009294218302306416,-0.0015848607464405068,0.0
8481692,G,21,0.016553538231561197,0.0,0.0,0.0,0.0,0.0,-0.039037317236174575
