feature,coef
diff_w_preseason,0.9644692007763173
diff_w_ev,0.004593155767090202
diff_w_pp,0.0012096362335055177
diff_w_sh,-0.011399602527874657
diff_w_ev_xg,0.19173711899239534
diff_w_goalie_gsax_all,0.007709261233652946
