feature,coef
diff_poss_value,-0.10060232143144723
diff_off_the_puck,0.10505860149600763
diff_gax,0.07183453273900806
diff_goalie_gsax,0.05053131309440626
diff_rookie_F,0.13584976675592317
diff_rookie_D,0.13152445005299854
diff_rookie_G,-0.512873281809064
