feature,coef
diff_poss_value,-0.006248170751024171
diff_off_the_puck,0.09964782529492054
diff_gax,0.1537258527718716
diff_goalie_gsax,0.03678249297080378
diff_rookie_F,0.13660297185414746
diff_rookie_D,0.14174599251214504
diff_rookie_G,-0.5447677344192365
