PlayerID,Season,StrengthState,Minutes,QoT_blend_xG67_G33,QoC_blend_xG67_G33,ZS_Difficulty
8459492,20102011,5v5,341.8333333333333,0.0281363713262649,0.0189130930317122,0.089419795221843
8459514,20102011,5v5,599.55,0.0042044101167789,0.0012096230404049,0.0319128235065187
8459587,20102011,5v5,735.8833333333333,-0.0468346955672817,0.0062379281768969,-0.0241886168550268
8459596,20102011,5v5,1095.4833333333331,0.0282658145188665,0.0287929957532358,-0.0008976250969891
8459628,20102011,5v5,1150.8833333333334,0.0185327917742895,0.0257371667837718,-0.0080662679391192
8459640,20102011,5v5,824.4666666666667,0.0151263781615714,0.0152680022702929,-0.0328090887038085
8459670,20102011,5v5,1197.1,0.039823675230597,0.0242091732370242,-0.0063208308968897
8459687,20102011,5v5,436.6333333333333,-0.0249174266415428,0.002107481204541,-0.0419497671577983
8460492,20102011,5v5,786.6333333333333,0.0291168103276137,0.0203953536385063,-0.0350650451290308
8460496,20102011,5v5,1162.2333333333331,0.0478186891955922,0.0231144738565112,-0.0001577422777984
8460502,20102011,5v5,56.65,-0.0177102665988188,-0.0160302632126844,0.0008826125330979
8460503,20102011,5v5,1083.1,0.0502444183423566,0.0237942049998724,-0.0495183578001415
8460504,20102011,5v5,386.95,-0.0109867234199254,0.0212707436817946,-0.0369126071413188
8460527,20102011,5v5,298.15,0.0250755520333796,-0.0018267412049326,-0.0788752864889038
8460533,20102011,5v5,37.73333333333333,-0.0420582262774266,-0.0200286938769047,0.0874558303886925
8460542,20102011,5v5,1043.3,0.0012768697541784,0.0299786922247503,0.0061503562414134
8460555,20102011,5v5,548.8166666666667,-0.0318451910261733,0.0130471984765513,0.0221081721279115
8460556,20102011,5v5,393.6,-0.0422278714889913,0.0138650581223334,0.0032181571815718
8460562,20102011,5v5,228.51666666666668,0.0428080597061982,0.0162045653714132,-0.0525855152797024
8460567,20102011,5v5,615.4666666666667,-0.0359182354138598,0.0188100602821436,-0.0533199740034662
8460577,20102011,5v5,983.0166666666668,0.0208682743100999,0.0248403696572607,-0.0066462081009138
8460580,20102011,5v5,51.25,0.0205996764174581,0.0016425151118888,0.0429268292682926
8460621,20102011,5v5,720.2,-0.0509186391071898,0.0272416694785028,0.0161529204850504
8460661,20102011,5v5,43.3,-0.0130184657142883,-0.0152241573572817,0.0242494226327944
8460719,20102011,5v5,526.7166666666667,0.0535068744031713,0.0177075521591262,0.0365155206784166
8460720,20102011,5v5,608.65,-0.038338326065606,0.0054630491185633,0.0038336208548974
8460743,20102011,5v5,840.45,0.0705534214971089,0.0263991290252063,0.0127114442659686
8462036,20102011,5v5,50.91666666666666,0.0655337353179618,0.0010006319047627,-0.0157119476268412
8462038,20102011,5v5,1027.5833333333333,0.0271142206838192,0.0225161599967316,-0.0051901711134538
8462041,20102011,5v5,876.7666666666667,0.0271961030164851,0.0185470370711815,-0.0132874577044443
8462042,20102011,5v5,1288.4666666666667,0.0342717640854709,0.0277751568376494,0.0168029181973405
8462077,20102011,5v5,860.35,0.0343967722408926,0.0193587854428189,0.0409523256039208
8462093,20102011,5v5,118.15,-0.0334139881600666,-0.0023270629209482,-0.0545916208209902
8462118,20102011,5v5,302.28333333333336,0.0540431005069992,0.0190098148565446,-0.0302696145999889
8462129,20102011,5v5,959.2666666666668,0.0148919071636633,0.0206532809782174,-0.02790325943429
8462176,20102011,5v5,902.2166666666668,-0.0278184389846595,0.0129420301532523,-0.0039716993331239
8462196,20102011,5v5,1382.8666666666666,0.0355745899969259,0.0395925687645327,-0.0110760256472062
8462225,20102011,5v5,983.0833333333334,-0.0009982513199673,0.0202976647194568,0.0251928456387217
8462535,20102011,5v5,354.65,-0.0643258423164792,-0.0018580639108906,-0.0320503783072512
8464956,20102011,5v5,1384.9833333333331,-0.0108628920855228,0.0268426496731839,-0.002370666313674
8464957,20102011,5v5,659.85,0.0092572168551505,0.0032214523069649,0.0508196307241544
8464962,20102011,5v5,1144.3333333333333,0.0262465912094724,0.0014585594488079,0.0322167200699097
8464966,20102011,5v5,1299.05,0.0537083437620606,0.024429985541454,0.0014882670669591
8464967,20102011,5v5,1105.5666666666666,0.0014866682324167,0.0241687553115204,-0.0369343021678174
8464975,20102011,5v5,1112.7333333333331,0.0589777891426228,0.0180553416641907,0.0227517823976993
8464977,20102011,5v5,1065.6666666666667,0.0113329086320599,0.0274518112970109,0.007694713794182
8464979,20102011,5v5,422.51666666666665,0.0370970147443356,0.0109998612582418,-0.0014200623249575
8464981,20102011,5v5,1160.4333333333334,0.0569165104589667,0.0134300642125505,-0.0030304771206158
8464984,20102011,5v5,111.88333333333334,-0.0785246593620194,0.0030382547126353,0.0357515268881275
8464989,20102011,5v5,941.0166666666668,-0.0069092819700058,0.0203689069473975,-0.0569242485963762
8464994,20102011,5v5,19.116666666666667,-0.0972196073982605,-0.0077413996755629,0.013949433304272
8465005,20102011,5v5,1063.4833333333331,0.0070112481974834,0.025321690498213,-0.0074754344998354
8465009,20102011,5v5,1491.2333333333331,0.0699861113886314,0.027982912963832,-0.0100029058720969
8465012,20102011,5v5,292.2333333333333,0.0330587407488669,0.0161329546644176,0.0307402760351317
8465024,20102011,5v5,334.18333333333334,-0.037228075123395,0.0177956031167189,-0.0558575632138048
8465025,20102011,5v5,418.25,-0.0001104879923253,0.0072581946383116,0.0178521617852161
8465026,20102011,5v5,23.15,0.0173581523988591,-0.0191429165262672,-0.0172786177105831
8465042,20102011,5v5,1310.0,0.090312465465797,0.034185905170065,-0.0132442748091603
8465050,20102011,5v5,1080.3666666666666,0.0248080221870885,0.0274442273399033,-0.0271204220789238
8465058,20102011,5v5,1051.7166666666667,0.0301699565390579,0.021986517172529,-0.0164492971807996
8465059,20102011,5v5,611.9,-0.013611686002576,0.0202241362677883,0.0028871820014163
8465113,20102011,5v5,6.25,0.0537933765879283,0.0066079409683609,0.1946666666666666
8465122,20102011,5v5,1128.2333333333331,0.0784245713460671,0.0168810684009349,-0.0173427482494755
8465166,20102011,5v5,710.5333333333333,0.0038475040233593,0.0113269369070404,0.0119159316945017
8465170,20102011,5v5,644.8833333333333,0.0012728261680978,0.0243073135868202,-0.0560824955418292
8465185,20102011,5v5,991.1833333333332,0.0647883655239109,0.0346557577873272,-0.0197238990432311
8465192,20102011,5v5,976.7333333333332,-0.0371024018987982,0.0229185422392026,-0.0681864719131799
8465200,20102011,5v5,1378.65,0.0062902774712135,0.0183892380463436,0.0027563195880027
8465202,20102011,5v5,397.06666666666666,0.0729022691982692,0.0266835433606542,0.0251007387508394
8465210,20102011,5v5,1206.5166666666669,0.0664579469976109,0.0108189611262986,-0.0070312607920874
8465914,20102011,5v5,733.6666666666666,0.0219887206010302,0.0122321466405056,-0.0334166288050886
8465951,20102011,5v5,789.5,0.0284024085576475,0.0205647976835729,0.011589613679544
8465978,20102011,5v5,781.1666666666666,0.0176271386196273,0.012032998516235,0.0007894175378707
8466035,20102011,5v5,944.0333333333332,-0.021984382953321,0.023046420551963,0.0069383143250591
8466138,20102011,5v5,1147.4666666666667,0.0227824535036215,0.0310949508454431,0.0145828491749941
8466139,20102011,5v5,1187.3166666666666,0.0566882684443087,0.0339949372673524,0.0004211176462331
8466140,20102011,5v5,1068.2333333333331,0.0365605186148061,0.0280928773833042,0.0111554903735139
8466142,20102011,5v5,1314.6,0.0176401958997015,0.0228312775778098,-0.0342436229017698
8466144,20102011,5v5,766.8833333333333,-0.0035988161828843,0.0177407070839379,-0.0029339534479386
8466145,20102011,5v5,675.6,0.0093890092204054,0.0032394054275958,0.0058713242549832
8466148,20102011,5v5,930.9,0.0256668454777801,0.0298872922894611,0.0275181723779854
8466149,20102011,5v5,900.1166666666667,0.0235625704505453,0.0306761299113815,-0.0016294184087247
8466158,20102011,5v5,1265.0333333333333,0.0186651543218602,0.0212081582552049,-0.0043872361729598
8466160,20102011,5v5,1124.7666666666669,0.0131926889407403,0.0284337855534034,0.0248051447707672
8466181,20102011,5v5,513.3166666666667,0.0411723980259115,0.0193450878548155,0.0645475502451378
8466182,20102011,5v5,1528.1666666666667,0.0176494482904965,0.026116716911911,-0.000316283127931
8466212,20102011,5v5,92.46666666666668,-0.0072411879632925,0.0001323965276398,0.0825522710886806
8466215,20102011,5v5,1355.7,-0.0050211223612209,0.023910733522219,-0.0102161245113225
8466216,20102011,5v5,550.9166666666666,-0.0257433742664026,0.0077044972100441,0.0079866888519134
8466251,20102011,5v5,921.9833333333332,0.0219271329974571,0.0171827581747222,0.0091650246750664
8466285,20102011,5v5,1186.45,0.0255953188503504,0.0113563122934315,0.0447553626364364
8466309,20102011,5v5,308.51666666666665,-0.0034475826326386,0.0225843483849754,0.0211765976986656
8466333,20102011,5v5,1077.2333333333331,0.0542700462385167,0.0175055245775811,0.0038524615527431
8466371,20102011,5v5,915.2333333333332,-0.044861652453793,0.0231759710810487,-0.070054995083221
8466378,20102011,5v5,1223.6,0.0837581539098341,0.0173920521750331,-0.0193690748610657
8466392,20102011,5v5,124.88333333333334,0.0079506525249837,0.0036743120044751,-0.0125450420392366
8466393,20102011,5v5,1071.7333333333331,0.0634118301067059,0.024605077398537,0.0100304802189599
8466398,20102011,5v5,763.9666666666667,0.0523861029194379,0.0039811613632004,0.0155984117980714
8467096,20102011,5v5,1410.4666666666667,0.0448743819700317,0.0237461135797501,-0.0018079122748971
8467304,20102011,5v5,475.28333333333336,-0.0608408160934982,0.0026731229194938,0.0209348809482063
8467329,20102011,5v5,867.1833333333333,0.0643706068673133,0.0113202418935858,-0.0270415713709134
8467330,20102011,5v5,912.4166666666666,0.050498241292793,0.0262946560810489,-0.0333729107681066
8467331,20102011,5v5,1109.2666666666669,0.0357195775239806,0.0368495077320638,-0.0105925836889236
8467332,20102011,5v5,1119.6,0.0109642739669136,0.019096295742487,-0.0174764796951292
8467334,20102011,5v5,867.9666666666667,0.0298885078969129,0.0153976346008154,-0.1371212412151004
8467336,20102011,5v5,728.2833333333333,-0.0008197664427674,0.0110635005301123,0.0341213355607936
8467338,20102011,5v5,1099.1833333333334,0.0478085706303977,0.0291050719082559,0.0260041545996269
8467344,20102011,5v5,1339.7,0.0431130902827199,0.0354351070015592,0.0034087233460227
8467346,20102011,5v5,800.1833333333333,0.0747601952514296,0.0120355178229394,-0.0215783882860177
8467351,20102011,5v5,1123.9,0.0400602008169528,0.0169778361670458,0.0145327282972981
8467353,20102011,5v5,965.6333333333332,-0.0315591807061069,0.0156884469566759,-0.00269253339777
8467361,20102011,5v5,500.28333333333336,-0.0449176064350452,0.0076783249915813,-0.0799880067961488
8467365,20102011,5v5,957.7,0.0158632502050741,0.0108511140567589,0.0166022762869374
8467370,20102011,5v5,1134.1,-0.012389032956523,0.0230156351414788,0.0022337830291273
8467371,20102011,5v5,1164.3,0.0017702692856781,0.0285184081845442,0.0220733487932663
8467389,20102011,5v5,1076.1833333333334,0.0192295680188056,0.021371117194056,0.0321971163525421
8467393,20102011,5v5,686.3333333333334,-0.0370594109160708,0.0020531381643319,0.0120689655172413
8467396,20102011,5v5,1079.4666666666667,0.003803498579745,0.0239239735290418,-0.0175086462450592
8467400,20102011,5v5,1426.0166666666669,-0.0147854368632991,0.0217842237828804,-0.0026647654889494
8467407,20102011,5v5,1128.45,0.0059380920388544,0.0217024476330527,0.0058339610380019
8467408,20102011,5v5,46.15,0.1065758663944784,0.0031191810217208,0.0050559768869628
8467412,20102011,5v5,646.3166666666667,-0.0149573841598308,0.017859050809358,0.0157817375383583
8467423,20102011,5v5,640.0333333333333,-0.0208721259771999,0.0263395649054759,0.0101817613665954
8467428,20102011,5v5,223.9,-0.0423760855862269,0.0163471588164215,0.0641655500967693
8467436,20102011,5v5,94.23333333333332,0.0281997841436872,0.0250062151930446,0.0394411036434382
8467439,20102011,5v5,879.2,0.024697616519069,0.0204026574751645,0.0006445253260539
8467452,20102011,5v5,1373.2666666666669,0.0117209462502644,0.0249544702232101,0.001128695567746
8467463,20102011,5v5,1017.9,0.0833311464451687,0.0167154732709616,-0.0073681108163866
8467466,20102011,5v5,187.9,-0.0066651480681483,0.0254451108403213,-0.001596593932943
8467478,20102011,5v5,728.35,0.0854429283377727,0.0083980910615976,0.008008970046452
8467493,20102011,5v5,970.9166666666666,-0.0287063383368202,0.0116224947223059,-0.0008926272422967
8467496,20102011,5v5,116.48333333333332,0.0167994153891149,0.0296601150246911,0.0442123336671913
8467502,20102011,5v5,277.1166666666667,0.0308665843244686,0.0037240118093606,0.0363264569675828
8467514,20102011,5v5,817.95,0.0172682779669094,0.0403377610201174,-0.0143040528149642
8467519,20102011,5v5,1047.2333333333331,0.018296496183386,0.0146900589740817,0.0038673329725944
8467543,20102011,5v5,491.01666666666665,-0.0343653725171797,0.0146433063010714,0.0065849767489223
8467545,20102011,5v5,952.7833333333332,0.0187400693504621,0.0092411572591887,0.0050903493274091
8467579,20102011,5v5,115.86666666666666,-0.0990257269406956,0.0117975891943484,0.0155350978135788
8467580,20102011,5v5,542.95,-0.010160437011997,0.0294019209371668,-0.0341652085827424
8467831,20102011,5v5,720.2333333333333,0.0025602145176798,0.0231201164827729,-0.0207108807330957
8467844,20102011,5v5,1000.4,0.0152756593294965,0.0258838296654588,0.0058143409302945
8467856,20102011,5v5,998.55,0.020857149904829,0.0128868826742636,0.0109325188189541
8467875,20102011,5v5,1145.1666666666667,0.0835311614211755,0.0223115191317886,0.1239412021539805
8467876,20102011,5v5,1193.6666666666667,0.1127824524695316,0.0227571352279425,0.1138229544819882
8467878,20102011,5v5,786.4,0.0521008191654591,0.018904180527686,0.0106180061037639
8467881,20102011,5v5,985.2333333333332,0.0027183932830695,0.0256966469192749,-0.0588185539804445
8467890,20102011,5v5,1033.1,0.0422458092950126,0.0277672200241582,-0.0253928306391765
8467899,20102011,5v5,1123.0666666666666,0.0007707149180995,0.0196568337861222,-0.0138756974949542
8467906,20102011,5v5,24.216666666666665,-0.0390913705468054,0.012123071499568,0.0481761871988988
8467910,20102011,5v5,156.25,0.0533150568322605,-0.0007349305073333,-0.02112
8467915,20102011,5v5,271.96666666666664,0.0207677537032628,0.0176000714809821,-0.0150753768844221
8467917,20102011,5v5,1200.95,0.0539837935432576,0.0141831958572098,0.0127954258434295
8467925,20102011,5v5,938.15,0.0351232210968787,0.0202576816286994,-0.0405585460747215
8467927,20102011,5v5,61.266666666666666,0.0243571433197194,0.0086375619272843,-0.0057127312295973
8467928,20102011,5v5,86.25,0.0193375036495902,-0.0011216306164328,0.0017391304347826
8467931,20102011,5v5,636.6666666666666,0.0154108882904083,0.0040703899556686,-0.0093717277486911
8467937,20102011,5v5,39.06666666666667,-0.047342050101138,0.0091118500072613,0.0051194539249146
8467943,20102011,5v5,807.7333333333333,0.0058397500345867,0.0124478675438599,-0.0040855067679102
8467964,20102011,5v5,189.91666666666663,0.0322691435070854,0.0192650536096943,0.0192189556823168
8467967,20102011,5v5,989.4333333333332,-0.0224079630446668,0.0113933876478033,-0.0218812114678435
8467988,20102011,5v5,625.6,0.057410596989441,0.0102689189056356,0.0062872975277067
8468001,20102011,5v5,535.5833333333334,0.0023556828673787,0.0098712217434913,0.0541154504434417
8468064,20102011,5v5,862.8333333333334,0.0328604311915865,0.0267613185147898,-0.0146803167857832
8468083,20102011,5v5,1175.75,0.049930521947639,0.0383217265470261,-0.0228506626975689
8468085,20102011,5v5,989.9666666666668,0.0205727176169732,0.0270072117299115,-0.0034849658237651
8468086,20102011,5v5,88.73333333333333,-0.0379903827675366,0.0061041927485842,0.0394440270473328
8468095,20102011,5v5,498.3,-0.080856055949935,-0.0062475911310007,0.0645193658438691
8468101,20102011,5v5,1076.0333333333333,0.0087007659255132,0.0195701450125705,-0.0166506613797589
8468114,20102011,5v5,1200.9166666666667,0.0965775419000906,0.023890788670084,0.0055790715425716
8468162,20102011,5v5,955.3833333333332,0.0018356119419768,0.0137110506189915,-0.0857596427263053
8468172,20102011,5v5,833.6333333333333,0.0235761195846557,0.0181521400980036,-0.0266104202487104
8468208,20102011,5v5,1039.9,0.0032711691508334,0.0247282064927788,-0.0521364233740423
8468213,20102011,5v5,920.5833333333334,-0.0363900542437635,0.0107673308268518,-0.0044718022992667
8468224,20102011,5v5,807.5166666666667,0.034975466188739,0.0083681177647075,0.0126519576479329
8468252,20102011,5v5,97.51666666666668,-0.0338819705066717,0.0075559643964119,0.0275166638181507
8468432,20102011,5v5,306.75,0.0104969362982603,0.012802569227352,0.0193969030154849
8468434,20102011,5v5,854.55,0.0667166583300095,0.0277067912729434,0.0199910284165155
8468463,20102011,5v5,578.7833333333333,0.0077469502633919,0.0109154810781519,0.0137645060039738
8468478,20102011,5v5,1368.8666666666666,0.0150989321810888,0.0325722988618361,-0.0429917693469049
8468482,20102011,5v5,1175.9333333333334,0.078261164982942,0.0237031093777224,0.0020551051646918
8468483,20102011,5v5,840.9333333333333,0.0377603018488663,0.0170670659007522,0.063917076264468
8468484,20102011,5v5,920.3333333333334,0.0241658558900703,0.0314708079158668,-0.0258058674393335
8468485,20102011,5v5,912.9333333333332,0.0129159153847279,0.0118318076445985,-0.097725281145027
8468486,20102011,5v5,1097.8833333333334,0.0768972549428648,0.0151598976615441,0.0184749442108299
8468493,20102011,5v5,1234.8833333333334,-0.0197557789126693,0.019719851238175,-0.0056280620301512
8468498,20102011,5v5,1011.25,0.039017300751727,0.0272844725680263,0.0050267820354346
8468500,20102011,5v5,509.53333333333336,0.0208123711831977,0.0115399227677858,0.023125735967552
8468501,20102011,5v5,877.2166666666667,-0.0026649462607265,0.01241580645818,0.0011779681948587
8468502,20102011,5v5,364.2166666666666,-0.0001942571461946,0.0115999559116071,0.0205006177641513
8468504,20102011,5v5,1146.5833333333333,0.0439242822735564,0.0214138968425881,0.0029362599026092
8468505,20102011,5v5,993.7666666666668,-0.0083874559374371,0.0250452853293921,-0.092141012310066
8468506,20102011,5v5,339.25,-0.0350046733215765,0.0135357775412051,0.0055023335789732
8468508,20102011,5v5,1012.8,0.0225648211916779,0.0238414356285877,-0.0067140600315955
8468509,20102011,5v5,1271.7,0.0030369822240864,0.0155037163800351,0.0011008885743492
8468510,20102011,5v5,4.083333333333333,-0.01004231558464,0.0225312987099933,0.4489795918367347
8468513,20102011,5v5,1203.65,0.0315643322361033,0.0263628560207397,-0.051828466193107
8468515,20102011,5v5,701.95,-0.0422642854056966,0.0088258119965797,-0.0138186480518555
8468518,20102011,5v5,969.3166666666668,0.0377879636609623,0.0088225308854958,0.0272356814938358
8468520,20102011,5v5,952.6333333333332,-0.0455239130967693,0.0048912217365651,0.0071556037650022
8468526,20102011,5v5,1027.0833333333333,0.0665937423422964,0.0228591059257856,-0.0133711967545638
8468534,20102011,5v5,714.2666666666667,-0.0395255806944986,0.0165676441295387,0.0056468172484599
8468535,20102011,5v5,1088.95,0.0282544573982991,0.0222261836722736,0.0209835162312319
8468542,20102011,5v5,1245.8666666666666,0.0186605038128691,0.0209987597276794,0.0143541309931506
8468575,20102011,5v5,921.7333333333332,0.0790392621135986,0.0116531250873588,-0.0270324027195139
8468577,20102011,5v5,1009.6333333333332,0.0836407480725714,0.0083582841332293,0.0066690877876456
8468598,20102011,5v5,1479.3666666666666,0.0725783534488732,0.0317746057741164,-0.0131475180820621
8468599,20102011,5v5,76.28333333333333,0.0266059344560009,0.0093843588010112,0.0858641031243172
8468611,20102011,5v5,737.1833333333333,-0.0003334654818821,0.0186008659505857,0.0193303339286925
8468626,20102011,5v5,142.43333333333334,-0.0436514467833937,-0.0149621102657686,-0.0066697870348701
8468635,20102011,5v5,842.9166666666666,-0.0118350764456236,0.0202770817529044,0.0086801779535343
8468636,20102011,5v5,1439.95,-0.0045956533317939,0.023495360543868,-0.0518420778499253
8468639,20102011,5v5,1258.3,0.0011228059826018,0.021187643883131,0.0041722959548597
8468660,20102011,5v5,323.05,-0.0079227161595239,0.0063644321199723,0.0103183201774751
8468674,20102011,5v5,801.7833333333333,0.0488398930089543,0.0122562839469763,0.0213066705469058
8468695,20102011,5v5,22.466666666666665,0.0310084433990516,-0.0132624050858657,-0.0274480712166172
8468700,20102011,5v5,978.8666666666668,0.0102764593251446,0.0150143869410936,-0.0339678539807941
8468704,20102011,5v5,904.4833333333332,0.0118204578173184,0.03165135904589,-0.0003869612485949
8468778,20102011,5v5,230.63333333333333,-0.0559383446357298,0.0118811848967199,-0.0046249458014163
8468789,20102011,5v5,204.31666666666663,-0.0220463786860353,0.0164944820668835,0.0678685047720042
8468846,20102011,5v5,383.01666666666665,0.0268909817154285,0.0092921823925652,0.0209738479613593
8468887,20102011,5v5,94.16666666666669,-0.0177159334298273,0.0125890716828668,-0.0776991150442477
8468927,20102011,5v5,1196.5666666666666,0.0295306365398915,0.0164581988535651,0.021227400618436
8469120,20102011,5v5,8.3,0.0193793770811313,-0.0270351013228235,0.0763052208835341
8469454,20102011,5v5,1388.1333333333334,0.0264335314179735,0.0260772558600415,0.0263183171645375
8469455,20102011,5v5,857.9333333333333,-0.0552667859918072,0.0276990709509438,-0.019407102338954
8469457,20102011,5v5,1061.8166666666666,0.0435658629994697,0.0263703676054742,-0.0238741779026511
8469459,20102011,5v5,959.6833333333332,0.0095590748626881,0.0300768434207213,0.0029697295983049
8469460,20102011,5v5,885.8833333333333,-0.012483879746773,0.0145704043139992,-0.0361785788196338
8469462,20102011,5v5,1051.3666666666666,0.0204645149816038,0.0173534762621344,-0.0029961003138771
8469464,20102011,5v5,614.2333333333333,-0.0580286345303737,0.0238622112856323,-0.0185054539534378
8469465,20102011,5v5,1081.6333333333334,0.0816711465464133,0.0263462446498769,0.0120959043421985
8469466,20102011,5v5,626.5833333333334,-0.0364832885957461,0.0235064343293584,0.0009841734273174
8469467,20102011,5v5,685.0166666666667,-0.0286781861861413,0.0150920669143839,-0.0612637162112843
8469469,20102011,5v5,1060.0333333333333,0.00801480073938,0.0199531581276314,0.0138360428917329
8469470,20102011,5v5,947.8166666666668,0.0333033713933971,0.012383392962743,0.0298756791925302
8469472,20102011,5v5,846.5666666666667,0.0483903862463465,0.0127053024526607,0.0012009292436114
8469473,20102011,5v5,686.0166666666667,0.047801486245303,0.0114635657039202,-0.0147226743762299
8469474,20102011,5v5,651.65,-0.0411262223705379,0.0179616186386832,-0.0326095296554899
8469476,20102011,5v5,1320.3833333333334,0.014077634821642,0.0245050288364719,-0.0185047271625664
8469480,20102011,5v5,1031.6333333333334,-5.078237895198913e-05,0.012727538139958,0.0303079259426798
8469483,20102011,5v5,727.7666666666667,-0.0132164909199476,0.0162935002403702,-0.025030916502542
8469485,20102011,5v5,461.95,0.0490186166213616,0.0128435687402733,0.0290074683407295
8469490,20102011,5v5,725.6,0.0199100388910617,-0.002492121972892,0.033742190371187
8469492,20102011,5v5,1267.7666666666669,0.0282754490643829,0.0227405828263386,0.0014986984986722
8469500,20102011,5v5,926.85,0.0105558221129742,0.0231324624990609,0.0161478844113574
8469501,20102011,5v5,917.1166666666668,-0.0305394694122527,0.0148673459520375,-0.0112126774129063
8469505,20102011,5v5,34.86666666666667,-0.0582820668956884,0.0004133086521004,-0.0702676864244741
8469506,20102011,5v5,909.1666666666666,0.0630707290404206,0.0237005679322211,0.0153620531622364
8469508,20102011,5v5,1051.6833333333334,-0.0327508659336214,0.0203993178916107,-0.0551655282800589
8469521,20102011,5v5,1041.4833333333331,0.0019805601840092,0.0267393637466788,0.0140344700667317
8469531,20102011,5v5,900.6,0.0098259570535659,0.0119504922758707,-0.0367162632319194
8469544,20102011,5v5,1038.9,0.0510971303314033,0.0173427172169076,0.078384188404402
8469547,20102011,5v5,626.3666666666667,-0.015365835422871,0.0094460419291884,0.0008248629663136
8469555,20102011,5v5,1360.1,0.0910515906178667,0.015972733622466,0.0552287821973874
8469564,20102011,5v5,23.6,-0.0402726496218493,0.0304123495649142,-0.0572033898305084
8469581,20102011,5v5,461.78333333333336,0.0961140385423245,0.0078218576360692,0.0051972425740787
8469582,20102011,5v5,37.0,0.0797089763054961,0.0329424382449437,0.245045045045045
8469584,20102011,5v5,47.85,-0.026691157306508,0.0167022286015804,-0.0101010101010101
8469591,20102011,5v5,852.15,0.0265918298568952,0.0127452319531869,0.0020340706839562
8469598,20102011,5v5,1128.55,0.0844280630375742,0.0203840055141169,-0.0117554974672514
8469619,20102011,5v5,1481.45,0.0468578731086255,0.0193657889314875,-0.0079764194989143
8469622,20102011,5v5,1104.15,0.089839639745243,0.0124362311909541,0.0005283098612809
8469623,20102011,5v5,701.5666666666667,-0.0340702551480704,0.0227035371508369,-0.0218083337292725
8469626,20102011,5v5,552.05,0.0500961395972004,0.002120970921313,-0.0262657367992029
8469638,20102011,5v5,838.5,-0.001467002081705,0.0220444029415414,-0.0166964818127608
8469639,20102011,5v5,995.9,0.0222339028098927,0.0270815994626454,0.0192455735180908
8469647,20102011,5v5,99.28333333333332,0.0284557379923025,-0.0100919359086543,0.0359241228806446
8469664,20102011,5v5,601.5333333333333,0.0237983120908207,0.0216599529616741,0.0157929735121356
8469665,20102011,5v5,1315.5,-0.0390801525332614,0.0186295262987376,-0.0183960471303686
